nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-4.290529651678235,0.0003948053611206206,-0.9593915960631028
3.0,-7.680053531707611,3.056255980831537e-07,-1.7173121767735555
4.0,-6.80691093930885,1.6891527879391156e-06,-1.5220715577081532
10.0,-6.150940310148237,6.5269923655772145e-06,-1.3753920659035097
50.0,-3.8301174688417707,0.0011293946884260457,-0.8564403022139632
