nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-3.609295320606619,0.0018685056746925502,-0.8070629687748297
3.0,-5.374613542528287,3.4673303414258465e-05,-1.2018001233884206
4.0,-3.3336306067613437,0.003490434931628742,-0.7454224648592234
10.0,-3.0800457856256602,0.006163060859658668,-0.688719175047072
50.0,-1.9050231594051656,0.07202672423787931,-0.4259761283141368
