nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-3.3010568438482917,0.0037563970367269026,-0.7381387500435689
3.0,-4.5152857774802815,0.0002368271983643742,-1.0096485936283899
4.0,-3.5290894507110773,0.0022422665683879545,-0.7891283910467362
10.0,-2.1603890049198538,0.04372637290564615,-0.48307766728439205
50.0,-1.8669376605658703,0.07741913548534564,-0.4174599518779714
