run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
22,8,SMC,0.051578538310901756,0.016139874528251136,1.0001403983706452,4059.125068337844,0.8855245113372803
22,10,SMC,0.09289369691778751,0.009547113708893504,0.9997032018351806,3845.7220486209576,0.831108808517456
22,12,SMC,0.1798509305115983,0.01736205185728312,1.0001514526852102,4230.609744849217,1.112917423248291
22,14,SMC,0.061871040122421096,0.019432684706271113,0.9997844480917668,4104.502487042846,1.0686464309692383
22,16,SMC,0.04028808256275239,0.010536547626034643,0.9996266090564819,3541.176299927203,1.1178433895111084
22,18,SMC,0.23972771287271516,0.017357873976211687,0.999755790419974,4013.0590066851305,1.1159119606018066
22,20,SMC,0.16793258463141852,0.014645864329976027,1.0004937967954255,4157.426202588595,1.0482406616210938
22,22,SMC,0.23364295506818514,0.015989402727166577,1.000407649559797,3932.570707377762,1.0771286487579346
22,40,SMC,0.43954639150997366,0.01903217179724049,1.0000703422730381,3688.912579714886,0.8921310901641846
