dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,6.928623870984757,1.3227773532522e-06,1.549287396604965
5,7.78676490371999,2.4974979465429014e-07,1.7411735649527502
10,5.813003461552108,1.3383598239040107e-05,1.2998270893472097
15,6.118213417715548,6.992647127187222e-06,1.368074110286328
30,7.925035552268942,1.9269418745418916e-07,1.772091821897594
