dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,2.0176999314661077,0.05797071981420762,0.45117142049548836
5,6.2495553688275685,5.307521545081507e-06,1.3974430633847212
10,16.933576849199063,6.406987299407814e-13,3.786462893702581
15,19.389600535816047,5.59059188839989e-14,4.3356464854651025
30,31.11551343912714,9.163907331057212e-18,6.957640320469655
