dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-6.012394801227914,8.7461479152414e-06,-1.3444123483111952
5,-6.860767267325714,1.51557605803576e-06,-1.5341141987545768
10,-4.8323234710953775,0.00011574212300586303,-1.0805403770637003
15,-5.222922922155276,4.8438501249693525e-05,-1.1678810695181039
30,-5.886543644322237,1.1433592625564506e-05,-1.3162711741223865
