mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(4.618802, 0.0)",1.1251798120558196,0.1691095786827062,1.6461058481818398,6.595409484524407,3.2766579389572144,0.8474663684602977,0.12878290168563833,1.5058411425985554,6.005147126526082,2.9449970722198486,1.5686816967281767,0.23820003053419952,1.7636736268015425,7.347014582771212,3.3358389735221863,1.204314438485272,0.07629981146454919,0.02685147303420875,0.18746637447033335,0.020336127430290066,0.004135841987833309,42.009413248339605,40.41021091514178
