mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-14.243046575314603,0.00014112394934720927,-6.369684069819805
8,-8.11894071932141,0.0012515815995324234,-3.6309006707387423
10,-12.896845597697578,0.00020845276096548217,-5.767644690354137
12,-4.817604877985517,0.008537890530193864,-2.1544983991820392
15,-8.000103025642812,0.0013238320650176881,-3.577754838467814
18,-7.605668069433617,0.0016037518858671032,-3.4013581635106314
