mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-46.03967767157236,1.3312433645215119e-06,-20.589569787163008
8,-44.54300637494981,1.519061267367756e-06,-19.920238035318853
10,-25.081228634657112,1.5002632448243668e-05,-11.216666437261507
12,-17.642784747728907,6.062306408362518e-05,-7.890093201663663
15,-59.12839454647388,4.89935851760859e-07,-26.443021921268688
18,-40.77035290527139,2.1628856017283914e-06,-18.233056112568573
