correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-2.085769937194505,0.10533321994814453,-0.932784672998476
0.3,-1.4242977326334785,0.22747133450384782,-0.6369653100734557
0.5,-0.8091389297285877,0.46381630714925715,-0.3618579300229095
0.9,-1.3455496513311633,0.24966001870369195,-0.6017480974955243
0.99,-0.8214015516232264,0.4575538712894781,-0.3673419412506674
