correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,0.8034557645877334,0.4667414169607599,0.359316341306448
0.3,-1.8218672436182135,0.1425675272509587,-0.8147638005420991
0.5,-0.22818638514724937,0.8306916611058652,-0.10204805374583958
0.9,-1.463010032526672,0.21729493876787284,-0.6542779768987633
0.99,0.10882015591389263,0.9185856074982577,0.04866585318911793
