mu,global_avg_wasserstein_distance,global_avg_reference_swd,global_avg_relative_swd,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_reference_swd_std,global_avg_relative_swd_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
"(-10, 20, -30)",0.0444264568371511,0.0274838791064868,0.0169425777306643,1.997928530548938,1.0040297053133993,859.3618500437108,1.6720757484436035,,,,,,,
"(-5, 0, 5)",0.0498887711147272,0.0291499118671255,0.0207388592476017,3.5266418247711315,1.0040297053133993,859.3618500437108,0.2683112621307373,,,,,,,
"(0, 0, 0)",0.0448696873680778,0.0267080446592916,0.0181616427087862,3.135421234348866,1.0040297053133993,859.3618500437108,1.849618911743164,,,,,,,
"(50, -50, 100)",0.0446910666377435,0.0263988051942553,0.0182922614434881,5.547895902772401,1.0040297053133993,859.3618500437108,2.003926992416382,,,,,,,
