mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,1.2128983799742292,1.010389409139505,195.418780554434,"[719911, 654032, 390965, 664610]",8
"(0, 10)",DEMetro,2.4403204448430915,1.000806444720067,86.95665702145276,"[719911, 654032, 390965, 664610]",10
"(0, 15)",DEMetro,7.442488524776157,1.0027257686371145,1597.897888826325,"[719911, 654032, 390965, 664610]",15
"(0, 20)",DEMetro,3.0821494399684513,1.2072009922309699,17.121029032773595,"[719911, 654032, 390965, 664610]",20
