mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.048038139625138886,1.0057949000736275,2526.1965027366555,7.016856670379639
6,DEMetro,0.12422158408781203,1.0112560023684214,1703.5182232289153,6.791032791137695
7,DEMetro,0.058461806279102656,1.0175727077452434,1081.8966776856219,6.944977760314941
8,DEMetro,0.07160745253390749,1.0328931258450327,763.315632703749,6.992614030838013
9,DEMetro,0.15179684109342936,1.0742014305614918,276.21565174598567,6.777865648269653
10,DEMetro,0.08132011444470569,1.0844128438246745,187.93757579577118,6.805333137512207
11,DEMetro,0.24206732468635522,1.1476586336038788,106.92089016134334,6.9895946979522705
12,DEMetro,0.6782754135301394,1.299525370887374,52.53558169034565,6.802050828933716
13,DEMetro,0.6502399060938492,1.3505439731734044,49.275176799745125,7.267431259155273
14,DEMetro,0.09022068217081632,1.531412903123719,36.151140603589724,7.059787034988403
15,DEMetro,1.0022347936655511,1.6219427676960712,33.158593774260616,6.992266654968262
16,DEMetro,0.46836245708017027,1.602505022029567,33.5781441217776,7.869096994400024
17,DEMetro,0.5395090154105455,1.6638536790122473,32.165438403780506,6.9301183223724365
18,DEMetro,0.06298153737334673,1.6890196482592803,31.58987645988037,6.7473835945129395
19,DEMetro,2.79674874255885,1.608934460642792,33.385114303226054,7.157811403274536
20,DEMetro,0.025882078757628286,1.682429481912412,31.86964388724744,6.925180912017822
