mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.121386904157642,1.0453871541415773,101.9098720962487,"[190111, 394060, 277463, 664900]",8
"(0, 10)",Metro,0.2018160418479715,1.1067119669760417,25.760330970093797,"[190111, 394060, 277463, 664900]",10
"(0, 15)",Metro,1.2995833141773794,1.5585303573756457,6.951088771646156,"[190111, 394060, 277463, 664900]",15
"(0, 20)",Metro,0.04050160256812199,1.7349202834470467,6.056040480166088,"[190111, 394060, 277463, 664900]",20
