mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.060028413654006726,1.006015257177332,2479.4562193880224,6.98398494720459
6,DEMetro,0.13379551130761042,1.0104779542687838,1851.8136216957485,6.754297494888306
7,DEMetro,0.0246437786302039,1.0163493933953927,1061.643962626496,6.743481159210205
8,DEMetro,0.10116474970792551,1.0304517699122342,705.4570805679518,6.9974400997161865
9,DEMetro,0.10349356445838157,1.0615399233091034,286.48716646669004,7.084529399871826
10,DEMetro,0.09057508915691856,1.1038492901399433,137.60322876964494,7.441965818405151
11,DEMetro,0.810971562796525,1.1917688335062067,80.81765606685235,6.962583541870117
12,DEMetro,0.5309602869972123,1.1067271954266502,120.7019065052137,7.098080635070801
13,DEMetro,0.6898501547128204,1.145429472953878,91.70624147319788,6.943404912948608
14,DEMetro,1.512853909924013,1.308106480719118,49.97522621298657,7.087372779846191
15,DEMetro,2.220981338902317,1.3872130480286844,44.334855722693916,7.2868804931640625
16,DEMetro,2.625283727739907,1.4876778371861077,37.99153250426147,6.829808712005615
17,DEMetro,5.810889010445627,1.6473865223980988,32.33638073268237,6.9568376541137695
18,DEMetro,2.425423014775026,1.4395087745009316,40.01629572801022,7.518024444580078
19,DEMetro,9.536262204770463,1.6562528708155213,32.381668260834346,6.819655179977417
20,DEMetro,6.98642974432609,1.6865467309162805,31.601264409188666,7.4697394371032715
