mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-1.4192511196877506,0.17770618962793228,-0.36644906337579247
4,-2.976634730605031,0.010004121093109553,-0.768563782625059
6,-2.559713271499992,0.022685837997570787,-0.6609151247723716
8,-3.9513650760606924,0.0014478715677529782,-1.0202380756245777
10,-2.690509258657243,0.01758028822973532,-0.6946865034397577
12,-1.6206714499360129,0.1273860786417972,-0.4184555690184003
