mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-5.581932810827329,6.75990628105459e-05,-1.4412488543988666
4,-4.463509168910675,0.0005353412689067079,-1.1524731117890101
6,-5.355633506324242,0.00010141590016295731,-1.382818625225615
8,-9.103174396633294,2.952432714937013e-07,-2.3504295223855
10,-4.392748677040989,0.0006133155674752795,-1.134202831350294
12,-1.307921531132409,0.21196944829505324,-0.33770388721479505
