mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,1.5143092447948039,1.0011270905108838,196.50035863047623,"[719911, 654032, 390965, 664610]",8
"(0, 10)",DEMetro,2.619067585705397,1.0013256405483304,107.0627115526507,"[719911, 654032, 390965, 664610]",10
"(0, 15)",DEMetro,7.467480765719459,1.0038544481913994,993.8475789469892,"[719911, 654032, 390965, 664610]",15
"(0, 20)",DEMetro,7.908789043243016,1.0605485048089571,51.51435417225523,"[719911, 654032, 390965, 664610]",20
