mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.013271067698882727,1.0113484191601831,1963.5993705212356,4.519403457641602
6,Metro,0.12893994160547576,1.0177425038736458,1217.005355997619,4.543945789337158
7,Metro,0.03861527654830217,1.0346246490241957,566.6156505365018,5.005833625793457
8,Metro,0.3301850656847212,1.0683930074598755,238.61557648144301,4.719351053237915
9,Metro,0.08967848821745128,1.1815764506269433,75.68546390522324,4.6378302574157715
10,Metro,0.03158846290640245,1.2186383853629412,65.41560065877017,4.60691499710083
11,Metro,2.1983683616809477,1.5505346132597315,35.140480466502815,4.726701259613037
12,Metro,2.66063386858976,1.6427377279361592,32.48700705778551,4.599750518798828
13,Metro,3.7865447512115957,1.6771072779749108,31.735027157992832,5.085371017456055
14,Metro,4.211944500223346,1.6771072779749108,31.735027157992832,4.507525682449341
15,Metro,4.454388649158025,1.6771072779749108,31.735027157992832,4.563167333602905
16,Metro,4.699739648840909,1.6771072779749108,31.735027157992832,4.531337261199951
17,Metro,5.058868531980737,1.6771072779749108,31.735027157992832,4.581920146942139
18,Metro,5.362078853638613,1.6771072779749108,31.735027157992832,4.808423280715942
19,Metro,5.720581360688383,1.6771072779749108,31.735027157992832,4.997219800949097
20,Metro,6.01171805139992,1.6771072779749108,31.735027157992832,4.627924680709839
