nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-11.85401120176294,3.185013841350323e-10,-2.650637485318591
3.0,-5.83467241608577,1.2775904266744797e-05,-1.3046724148810718
4.0,-5.369701716810661,3.5049379312740156e-05,-1.200701805768596
10.0,-8.952837825967414,3.0304107797713536e-08,-2.0019153970394568
50.0,-6.282410887566933,4.955498698440393e-06,-1.404789780718445
