nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,3.0977560182306423,1.010972226235618,5210.586175656033,13.498608827590942
2,HMC,0.08676836501191043,1.0031685418337608,7874.307133376918,8.844473361968994
3,HMC,0.02545129625064634,1.0009441104262564,14028.366565286193,7.355781555175781
5,HMC,0.017041931674544826,1.0005821447651773,16122.41565149026,7.384926795959473
30,HMC,0.01466467504136334,1.0008515587191997,15779.85775754892,7.2003865242004395
