mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,5.374916639384411,8.950436604731646e-06,0.9813210293669007
8,6.5578603460436,3.4903920992721885e-07,1.1972960134989048
10,6.299558192233061,7.02609514441319e-07,1.1501367080675042
12,5.6749977547043695,3.898254458904328e-06,1.0361080946809176
15,6.8621947947668325,1.5434100925765149e-07,1.2528596276961093
18,6.761904684879335,2.017499376324298e-07,1.234549242536091
