mm,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mode_transitions,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mode_transitions,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mode_transitions,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
5,0.08227451916225376,0.08613843524895545,0.0962071518100118,1.7799352407455444,405.99363148103635,217.23001527974293,1.0123091660290788,,0.027051892436888894,0.049601406234429206,0.07033907484751706,0.08215558912355907,1.7498188614845276,371.00260532018393,164.06618404535618,1.009669262905918,,0.02154985383918168,0.10504760130910434,0.14023563104290426,0.12110131724615039,2.2523873448371887,435.6210900211221,247.30106832603917,1.0141167280982128,,0.03247380931107711,0.11320080927878044,0.052727257452734426,0.0196548176505043,0.09783854217119196,0.04159621447709339,0.028163503188930853,0.11512471594743807,0.05492754851002698,0.04606838281645029,0.03223612326422211,0.013751839672215136,0.006372606738003879,3.076780100500927,6.167619867090796,3.437384757163062e-07,1.3066915692971892,3.734914894137406,0.000498076474457979,1.9969933185088844,4.2694313344223564,0.0001209245888675673,2.900584384373433,5.477077681698702,3.288600678689903e-06
8,0.5847147298613238,0.49235673574630023,0.5515651651728318,1.771981120109558,47.117646597148294,27.040203175848212,1.0910144606779004,,0.12679119057629196,0.14677618619378177,0.28950951100211564,0.16481750031406783,1.7433325052261353,33.02960088943525,17.717756721047326,1.0278582643608627,,0.03125673659193725,0.7902147907943602,0.9202886874544718,0.695983836518161,1.941232144832611,290.5526982069462,162.49151414948014,1.120201973876628,,0.17067038473028473,0.5427055125900195,0.06678922654346973,0.039292701855733185,0.5808939323449189,0.05290483687925167,0.05026747120946764,0.8709392050976651,0.11663484725041258,0.08886527199395745,0.12763232388688148,0.012605096735299415,0.008824448768676805,12.112078415832048,6.061838411411445,1.2569596292589803e-06,8.488179250703725,3.6370825966419287,0.0010475428327892842,10.503593730933954,5.90397585899358,1.914572176736635e-06,13.035060904867148,5.79961798776955,2.6343016644557254e-06
10,0.9869389982984267,1.193621464137229,0.795992127079556,1.7950634956359863,13.64130596241631,7.869992895797338,1.2397163335062298,,0.17235926560169496,0.33019705260258914,0.4395322370847644,0.2802879940131405,1.7703496813774109,9.115034707449595,4.985326246395186,1.1128329425884527,,0.05442576717271748,1.4238216259403376,3.0907972186967956,1.306977868224456,2.268087148666382,27.900692368202595,13.666651389584352,1.4008411079323846,,0.26564271955147123,0.8713263435541402,0.08415190363898445,0.04824938275863703,0.9616145074005421,0.07118203664882546,0.05886392828915494,1.9570473401262167,0.1517417249619075,0.10417116941031504,0.17353934577327995,0.01345196576382363,0.009091597720487286,16.31470487100159,7.065324467812496,8.387287123510392e-08,17.33018478513449,4.739767126357582,5.169475467527227e-05,15.126963093215263,7.159990413766871,6.429340345806487e-08,17.608277987125465,7.30011057576582,4.529362370598322e-08
12,1.4112486262272754,3.1334102905093215,1.2508912185692096,1.8092643022537231,12.217822746717989,6.02586701250276,1.3030157517937206,,0.22392537330597928,0.9923492711005457,0.9745757589390415,0.9455017444326157,1.7717437744140625,8.219415090463869,4.213605408265291,1.1186599834179893,,0.15800942458722989,2.1788352947081613,6.669782346320599,1.970361366447655,2.2297855615615845,30.343169370058572,16.21368505768219,1.4595470797590568,,0.3288348241242681,1.4367495724196144,0.09690426821968418,0.059526344673212585,1.587515494762336,0.08748082802072572,0.06846518112266473,4.983574153870277,0.15560387095668604,0.10612374235467467,0.24233062035120542,0.01323867097337247,0.009100675758129166,22.508442464515603,7.869048365245808,1.055060126747966e-08,45.493780899453206,4.745494538224236,5.135801226137784e-05,21.909452982445096,8.024430151684138,7.056728643571105e-09,25.173070161652213,8.226497793915769,4.2919982905388214e-09
15,2.4715138213362002,8.968834589670925,2.186606311650473,1.7950382232666016,7.394071202596512,4.128515320644034,1.5339212631836763,,0.304099564601302,0.3880692833692252,0.3179031925054782,0.35926414953164476,1.7503398060798645,7.238949038032896,3.518730352672528,1.4047981145660096,,0.04873701104367455,2.6370811043242837,9.828655918336537,2.422371766674631,2.261770188808441,9.258978930819078,5.207126270518295,1.5486394758255047,,0.32960394484032085,1.7182023313287618,0.09554752145257288,0.05823465207450414,1.8540618764314758,0.08973688861290086,0.07017281996751212,7.303847631686517,0.20669283250307643,0.16143913747842448,0.22873328267753645,0.010313162402663603,0.007416157424232246,27.864076663499247,7.112784340834067,7.745611528167876e-08,43.96179829771414,5.439250115381837,7.463622060608288e-06,25.1425692830273,7.243312314863985,5.450629940248113e-08,29.45192608252712,7.424039314063392,3.42126182773617e-08
18,3.0039931525457257,13.10996717049633,2.6326130040214295,1.7843801975250244,7.3213281656731235,4.142807388785143,1.5320295582851937,,0.309272393585445,1.4865921179844226,3.3633201848868257,1.3733789676660693,1.7413368821144104,7.1935169735660445,3.6667514515963244,1.3985679466141403,,0.1472965551559641,3.2595086527615473,14.533007343533528,2.90091102736641,2.2653688192367554,9.69021549178748,4.7251431182704025,1.540802502950779,,0.331328624750019,2.102055465181428,0.13815973046390534,0.0787113191845066,2.2999072240713407,0.1319656608014166,0.09621735441820828,10.06927834219881,0.2680969002998437,0.1605784488580625,0.23428158344561478,0.012958511414051545,0.008182100105381567,24.950613902353354,8.743313345993933,1.1805517495161574e-09,61.03671763925411,6.524109548879212,3.809319096689644e-07,22.531710379886107,8.652317845889833,1.4556576744468358e-09,27.049665633642594,8.70950676467731,1.2964826427340261e-09
