mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,2.862664376668193,0.007723082433166186,0.5226486178892117
8,4.208742205257166,0.00022636039814108818,0.7684076815144626
10,3.767946924486651,0.0007483428137177964,0.6879298420078511
12,4.843618710850845,3.917306211948562e-05,0.8843197426290335
15,4.697217169910268,5.88122801495084e-05,0.8575906004868101
18,4.680603796107622,6.158504675792915e-05,0.8545574272908186
