mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.06366654735710267,1.0155708618991035,1291.6496058637722,6.075216779708862,0.0423303096676641,0.004680619844921155,300.02614179890276,0.12232910472666131
6,0.12926166496888075,1.0490964101491544,388.5662536785712,6.068965468406677,0.10439775784679303,0.019662794486758537,187.4339059201142,0.11998618439626339
7,0.2669272409484613,1.1120004297149568,179.369538459874,6.027446603775024,0.2167630746019742,0.06602374458867309,138.19481457329593,0.14150167797789007
8,0.7619561840562993,1.3206997798160711,51.633407909354695,5.984046845436096,0.4773161352438626,0.08322403177461754,14.304233890994245,0.1064382521729314
9,2.1763929152480133,1.537418678967083,36.97914194969403,5.988067302703858,0.916098019323552,0.11357958601934709,8.351297992283277,0.1310396446233229
10,3.2430024475263384,1.6060253336865244,33.47145105166359,5.979861078262329,1.0668517657302397,0.0611217474830069,2.0086436044308873,0.13821067324082673
11,3.778109151315764,1.6193682073119076,33.14107064482247,6.012638564109802,1.299364935512788,0.06265567002882337,1.9680118808856861,0.12524457044034265
12,4.545181563101637,1.6373600061550289,32.64415479838261,6.017050333023072,1.2901281370351985,0.053004685075260065,1.7671571721987818,0.1448525787730355
13,4.886770949061412,1.6330705491495074,32.72296837260697,5.998708467483521,1.460974100003371,0.05041246581877992,1.62213255929987,0.14382340217512407
14,4.991323450767977,1.6338345053345504,32.69437810103459,5.992710719108581,1.4753340255572223,0.04836570204536759,1.4323237799646058,0.14220606318888473
15,5.376705180503567,1.6148165860119883,33.609880855345594,6.0011653709411625,2.029362532903462,0.087309161216824,3.8690293224785277,0.12449763583136506
16,6.3522865479507455,1.632356446347597,32.698829805528874,6.027393379211426,1.858007350569319,0.045872946399982545,1.28578607087342,0.12029248649421566
17,6.6999480795529545,1.6431383298930626,32.41742283088428,6.004179935455323,1.690750457898187,0.039430508571972354,1.1099010880239344,0.14992968593784511
18,7.158381070712457,1.6376732297323857,32.57657430117592,5.9674881649017335,1.9508728522372225,0.04546327060395453,1.3205574568502811,0.12438421480862975
19,7.3387000595374206,1.639333583265423,32.521306270429385,5.992437496185302,1.9871881249722911,0.039649823330107394,1.1041068706265458,0.13465887271993054
20,8.173392676988197,1.6506480705168398,32.20996673145161,5.969848170280456,1.7450811009968863,0.03310370035618933,0.9362061248790031,0.14232826329850404
