mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,1.140464065751005,0.26826556556866943,0.25501551769150366
8,-3.72405697226025,0.001438632884189486,-0.8327244542055967
10,-3.690918981633365,0.001551528872916594,-0.8253145742376502
12,-1.415456730647461,0.17311761574075316,-0.3165057468937333
15,-2.253208139891495,0.03625603323110027,-0.5038326568253239
18,-1.8772807648169896,0.07592059262917725,-0.4197727402983584
