mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,0.4504932442792172,0.6574532262132187,0.10073335176127479
8,-1.8432085736936166,0.08095574805143867,-0.41215396674893573
10,-4.2963188135981065,0.0003896319165481078,-0.9606860920216613
12,-3.2818231952567327,0.003922663249350295,-0.7338379754729619
15,-3.292054302826988,0.003833341920872725,-0.7361257206741824
18,-3.924581461104288,0.0009102413398590531,-0.8775630930264634
