mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-98.43065540567025,3.5708704738512415e-38,-17.97089677190114
4,-105.71607709776256,4.5277837154031754e-39,-19.301026705799945
6,-91.10370029318055,3.3417069435994295e-37,-16.633183907588336
8,-42.950923255336555,8.327413376947213e-28,-7.841729844207017
10,-22.68444254661439,5.2664983640814705e-20,-4.141593629070212
12,-16.842134955756187,1.632999791397962e-16,-3.074939077271312
