mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-63.539255853579405,1.0962976209908954e-32,-11.600627906032535
4,-68.642283396343,1.1836285509775711e-33,-12.532309004946462
6,-64.71007823259409,6.479224370685209e-33,-11.814389848638603
8,-70.04646071864576,6.601695683080456e-34,-12.788675536333937
10,-55.857546504702874,4.46697124933503e-31,-10.19814607583987
12,-61.42763685328437,2.9010877559245785e-32,-11.215100786259836
