correlation,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
0.0,0.4400277126533202,1.2386341520535504,13.423839695028862,1.7295913696289062,0.09315203294359328,0.0926851428093185,0.15525150063277668,1.1421075037159347,10.48482234068814,1.6786009073257446,0.028923972499219387,0.029445031229408683,0.9764706776621289,1.3110394385711777,25.805678537016465,2.065913677215576,0.21115009257526418,0.2123198215435957,0.7165834899913927,0.07881529992363843,0.03092648802288306,0.14320140442057874,0.013740269041683078,0.006292336170676702,0.14348074544957945,0.01377480018265176,0.006148680658349749,20.62206965096904,20.574414949761486,21.094923036991744
0.3,0.8841303686559392,1.2096841946583385,17.02219493546056,1.7381113767623901,0.1710106590884336,0.16843145567264708,0.7874650804529466,1.117976467200099,9.588749435595652,1.7197036743164062,0.1513215845090891,0.1433393424182644,1.4196091481022668,1.3751554110325075,33.88460919924182,2.0459035634994507,0.2828746445011793,0.2793591493552169,1.049860879854118,0.07181076274491631,0.034539461592675985,0.20501564939696734,0.011500101325387724,0.006496501430824718,0.20307870631347727,0.011310713714566779,0.006447935770125829,28.31688949420668,29.787655730110906,29.74098989747974
0.5,0.7789857169248509,1.3977830134596627,9.228026636243076,1.742698073387146,0.1617590478710525,0.16341661952426867,0.6015119059337757,1.2723696748806186,8.770299773995982,1.716525375843048,0.1216876437511238,0.12326094047921657,1.547719988349955,1.4311839590843807,11.902194249007756,2.063821852207184,0.3176689544269814,0.3028590655023643,1.0410100123839972,0.06670131241303774,0.019919771153619394,0.2046291981010037,0.010339683599990065,0.003887403998158298,0.20195307407074706,0.010302912724718321,0.0036089481606937698,48.911641226055394,49.9792443988483,53.104160218579224
0.9,0.3050039913261313,1.640081743164298,6.698024864476119,1.8357691764831543,0.05001549487482443,0.054324917066049305,0.09060364246875825,1.534965213514118,6.186031703968499,1.7162649631500244,0.01260971557616291,0.0128574554119207,1.585074235785733,1.74154675751067,7.27508022616316,2.0729508996009827,0.3234192370900021,0.3296548969546331,0.9388212169363537,0.0748556936000981,0.03967671359861488,0.18329784895498058,0.011742613434117808,0.007683501335516846,0.18348937290645895,0.011881702361566526,0.007872073471692512,21.77512815392091,22.32774200582901,21.799551434826284
0.99,1.5101090987218493,1.5513714380699257,7.223968945325892,1.747344970703125,0.32046654611968994,0.31562664333106394,0.0790217480703295,1.5412186182312713,6.211766363061341,1.7080681324005127,0.009949141482245114,0.009231789461067886,1.5905032450453958,1.7380879003397751,7.287014407042744,2.088718056678772,0.3271868900431997,0.32591562010324604,0.9796874661001275,0.08433176031202867,0.03318814188887494,0.19638021423572083,0.012707427155259432,0.0060078103704146735,0.1952462018631501,0.012196633076850002,0.0053253775580228094,26.978181206590314,30.572334304184082,34.37306872458864
