mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",HMC,0.7937489497971846,1.0037494045651083,1124.6979587787184,"[190111, 394060, 277463, 664900]",8
"(0, 10)",HMC,3.881700680489953,1.7327412003376905,6.035707341180461,"[190111, 394060, 277463, 664900]",10
"(0, 15)",HMC,5.836841884444028,1.7328913447023662,6.03144205462843,"[190111, 394060, 277463, 664900]",15
"(0, 20)",HMC,7.753274050293073,1.7326659813849286,6.037625731704352,"[190111, 394060, 277463, 664900]",20
