run_id,mu,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
2,4,DEMetro,0.04281148203652803,0.026890898519936257,5.112360481744654,1.0038012526997504,1344.6550663376584,1.2159898281097412
