dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-0.4433781271658614,0.6804177049895438,-0.19828472641588243
5,-1.4030914733002378,0.23324659819044072,-0.6274815825899326
8,-5.703021005498437,0.0046727362717532295,-2.5504685290807414
12,-7.400282985671312,0.0017785085538474196,-3.3095071617392313
15,-4.8119418830889895,0.008573172491254982,-2.151965830873065
30,-7.261904143172489,0.0019096263699127198,-3.24762226204421
