dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,0.13575545326189759,0.8985724517410114,0.06071168436197971
5,-1.350139269014246,0.24831012573529088,-0.6038006369215458
8,-0.9398322717024594,0.40051541625846526,-0.42030576939495023
12,-2.180349002951141,0.0947075540508439,-0.9750817170545282
15,-5.0839566674745225,0.007061182050139573,-2.273614540627265
30,-2.80001345276817,0.048810881219040134,-1.252204083660705
