dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-0.7898974193842268,0.4737780549980079,-0.3532528649989582
5,-2.4888498791609797,0.06756755523346736,-1.1130475031192175
8,-2.5202049369388644,0.06534250318692456,-1.1270699112451743
12,-3.581605674932338,0.023134479463000814,-1.6017427515495444
15,-4.299435278561656,0.01265127076544213,-1.9227659095449214
30,-10.967106445881818,0.00039272327876982416,-4.9046391058935725
