nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
4,-2.299255164621834,0.10506009426434199,-1.149627582310917
10,-3.838463540015049,0.031181768593742883,-1.9192317700075245
