mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,0.655524356561308,1.0111276998189096,469.56891254244397,"[568683, 585651, 963144, 520556]",8
"(0, 10)",DEMetro,1.0529247293597939,1.0050462666857054,1528.5773647995986,"[568683, 585651, 963144, 520556]",10
"(0, 15)",DEMetro,1.6990103922170767,1.0023551026993798,2336.415490470301,"[568683, 585651, 963144, 520556]",15
"(0, 20)",DEMetro,2.224683505989506,2.3163279708043003,5.909323513665231,"[568683, 585651, 963144, 520556]",20
