dimension_corr,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.08321927947351854,0.05271986284055853,1.0428576813052026,86.39098584172913,1.2128928899765015,0.059243620429562965,0.04069035494713148,1.0286634151144414,73.9497298284888,1.1952335834503174,0.1196127073287731,0.06483554101848724,1.055973285297623,100.87693237429211,1.4181256294250488,8.429331648520423,7.966833986234
5,0.128776444934523,0.07687056475555348,1.1387620233990075,21.807376848110174,1.3489453792572021,0.0909284938342771,0.05448879954720142,1.0920989703404385,13.566632079591226,1.3350273370742798,0.18594507802435561,0.09899452479574906,1.2175115160310663,35.098011071314914,1.3607322573661804,20.715649027308704,16.338079772852232
10,0.18681671799298144,0.08679808759945205,1.3230555652459899,9.846689690388105,1.6344252824783325,0.11931935815170826,0.06788007721582465,1.2351390795678783,8.251897074137371,1.6225700378417969,0.28931990152583853,0.11513817128965775,1.429234560909869,13.433723905373528,1.6461278200149536,30.36487296805109,33.28994233171098
15,0.21472718231927906,0.07952229764600205,1.45811068277345,7.870960899249073,1.9471181631088257,0.1529720631380353,0.06419159265578157,1.3557576444430492,7.068366634547653,1.930230975151062,0.3073275074236037,0.09825154088114131,1.5565947100904993,9.371848038958577,1.963647186756134,24.982257037380748,43.461828753803715
20,0.2393560519339761,0.07378369320944012,1.6653443820817588,6.536305820676926,2.2787362337112427,0.16811590987973565,0.059875818431867886,1.4346678170875444,5.726362938625888,2.2484636306762695,0.39909600653358507,0.09814770094928152,1.8846946064479637,8.179891501834067,2.537750780582428,37.00715063765063,54.55953487092698
