dimension_corr,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.027028061150221147,0.01604371754664926,1.000365502438921,3938.3361385426097,1.3492296934127808,0.02123922157623085,0.012260783744362935,1.0000429991745272,3766.7743491290016,1.3315473198890686,0.03351621141369892,0.021237281062105647,1.0007311293188015,4020.0877877082366,1.3640722036361694,0.11581754637582532,0.24715402495695307
5,0.023248220727551394,0.019289193890290122,1.0006230071047877,3889.9863092403275,2.048434853553772,0.02136360410172224,0.01701207486642667,1.000271483028769,3774.0821378852834,2.0086840391159058,0.026871707070594334,0.021457428652813672,1.0010111472997039,3981.938930455536,2.405597448348999,0.04951026965940552,-0.02272617074046079
10,0.02352831583883732,0.020615986719370698,1.0008390344016518,3830.650911066236,2.7743018865585327,0.0207431174046506,0.019195254788502227,1.0005105767160787,3717.7963605521163,2.7278225421905518,0.028020492582058507,0.021962458751966764,1.0011516062375887,3943.6429410749447,3.3954912424087524,0.04621141301407348,-0.13591525716412753
15,0.022532537731755425,0.021495235458186598,1.0007422264478012,3805.1118625158724,3.641286253929138,0.02028868879846688,0.020762295300688342,1.0003913030523242,3675.1089477021965,3.5862470865249634,0.025076075933898375,0.022671129360070028,1.0010218203012928,3906.108284434546,3.7479652166366577,-0.19646430871219916,-0.2505117938189362
20,0.022321785403010108,0.021880621335714966,1.000908441948854,3757.7920817430095,4.06131374835968,0.01941777565372553,0.020959962781943516,1.000446927643906,3610.832268622602,4.023530185222626,0.027033075929113866,0.022648127589501785,1.0013469791509277,3853.7505174593343,4.153729677200317,-0.059800796462538164,-0.20777987283636334
