dimension_corr,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.03572640478797043,0.0216676388023284,1.0037323393255233,1050.2776489532625,2.006769299507141,0.028493636531156295,0.0164928956149262,1.0026529699140099,949.1821458569328,1.9864294528961182,0.04582829458314701,0.0289475194670884,1.0050875699763482,1112.4003490714197,2.1836429238319397,1.3176792422006391,1.4449218038896339
5,0.03804730027142704,0.026564507407282,1.006904470837688,643.7376864849768,2.1892322301864624,0.026938719248478116,0.021815703684698533,1.0054381027840016,586.6420847960303,2.151961386203766,0.04754356826183876,0.03208189819504258,1.0092331616715107,709.1369846687388,2.4321181774139404,2.7818633499966055,2.1322880675495233
10,0.04223450111378879,0.027957203038497615,1.0109536725529658,347.3138522262648,2.325397491455078,0.03499085690346159,0.024041323982699425,1.0088566876578025,318.7481009653793,2.2672466039657593,0.05863638025856568,0.031379670267156955,1.0154638594139713,391.405700036511,2.360060930252075,3.6285209509921628,3.441320956667541
15,0.04515561164807768,0.02691892147379399,1.0145017947646136,275.38052806657777,2.4757519960403442,0.033458999255999475,0.024957160086184003,1.0113816680172472,244.63320979895244,2.421875834465027,0.0594362231696041,0.030283416754268003,1.0184402664203163,302.4217036197293,2.6690714955329895,2.777922439860789,4.42509992945037
20,0.046881862842318676,0.026539822199482713,1.0213920551170887,200.9332579456866,2.4555954933166504,0.034199392936939285,0.024845803845606473,1.0147660640744562,168.49312861638603,2.431902766227722,0.07492860094660032,0.0283097915768015,1.0273661436008252,225.69065308586462,2.5176897048950195,3.847143599154101,4.6576094752081145
