mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-4.120778107639562,0.0541509469740179,-2.379132349716418
4,-29.526148174987355,0.0011450908688476875,-17.04692959696173
6,-1.8640720407620024,0.20332723920946752,-1.0762224945227972
8,-4.856397500391247,0.039881275829662804,-2.803842404142712
10,-0.9632187078700852,0.4370693094436965,-0.5561145802772772
12,-4.816156883156813,0.04051038195659707,-2.7806094729500552
