mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-173.61959195993214,3.317270809074693e-05,-100.23931815465981
4,-140.96243478201515,5.032229414724871e-05,-81.38469966702152
6,-31.972812788464058,0.000976790945752758,-18.459512070169232
8,-47.79926113811042,0.00043739380100823186,-27.59691628515327
10,-136.04934319975564,5.402215536835413e-05,-78.5481249194507
12,-364.60569471950214,7.52225764839935e-06,-210.50519599437507
