run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
19,"(0, 0, 0, 0, 0)",Metro,0.049912011439282505,0.03328554770743873,1.0081433113509148,783.4061401191228,1.2738053798675537
