correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,3.8295955071667254,0.0006341600432047935,0.6991852817985509
0.3,4.799302271151757,4.430340180606103e-05,0.8762287047318642
0.5,7.0303123997006765,9.874664019876921e-08,1.2835535625414454
0.9,1.6108408575801876,0.11804685029606238,0.29409795808254513
0.95,3.7982242318920143,0.0006899566207296075,0.693457696756663
0.99,3.1193639878286357,0.004073742614337596,0.5695153404010047
