mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.23521730775358426,1.004097352139681,248.39221573123788,"[453864, 795164, 519450, 814979]",8
"(0, 10)",Metro,0.9776988105021336,1.272652340105442,11.189127188942926,"[453864, 795164, 519450, 814979]",10
"(0, 15)",Metro,3.67768942217584,1.528391528801398,7.137989593536879,"[453864, 795164, 519450, 814979]",15
"(0, 20)",Metro,4.965858434624087,1.5288264611355789,7.139043945345842,"[453864, 795164, 519450, 814979]",20
