mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-5.608638277899066,4.683326090264062e-06,-1.023992567230749
8,-2.3622386785407747,0.02509060809418019,-0.43128380348265904
10,-1.2006265159798415,0.23961164774798077,-0.21920340864699867
12,1.8603667407933402,0.07300263138072363,0.3396549430549596
15,1.8493390194990555,0.07462574376684845,0.33764156581803967
18,1.2832856602946725,0.20955272594100985,0.23429483462210127
