mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-2.2448871327282416,0.03257037308664093,-0.4098584405494506
8,0.984326822141862,0.33309642164962583,0.1797126681481578
10,-2.11454408863959,0.043184412237210625,-0.3860611653957023
12,0.6094535473763808,0.5469695190288801,0.11127048521652907
15,0.782479032735538,0.44027605457198893,0.14286047233469248
18,-3.8897681821043277,0.0005392169072342325,-0.710171258934801
