nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,1.1481918473842256,0.2651407084614321,0.2567435021962193
3.0,-1.7266787435476865,0.1004490103276294,-0.38609710458765534
4.0,-3.4560852893081684,0.0026461825612405982,-0.7728041642930091
10.0,-6.044780516305642,8.166031923563622e-06,-1.351654014352569
50.0,-7.1510319126847985,8.505571532987864e-07,-1.5990193466033549
