nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-14.82224198933847,6.786899985948641e-12,-3.314354066711253
3.0,-8.534689287178503,6.327693525067004e-08,-1.9084145412970357
4.0,-6.614136632100463,2.4981331644497392e-06,-1.478965912184815
10.0,-6.767184694604455,1.8302638167228381e-06,-1.5131884993431715
50.0,-7.283567773935246,6.558420601604725e-07,-1.628655266124603
