dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-3.537230729981964,0.024073319387650803,-1.5818976728681748
5,-4.822267507952976,0.008508973593692551,-2.156583590694272
8,-8.258280624798447,0.0011729740900730263,-3.6932153708637525
12,-10.24343123154617,0.0005119977230728512,-4.581001711316325
15,-15.735674309705038,9.528103812296716e-05,-7.037207485659509
30,-20.933331161705738,3.0776513461427976e-05,-9.361670294617733
