dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-2.143811731205484,0.09866452965978335,-0.9587417523873939
5,-5.4435990617562435,0.005529845648479407,-2.4344515088682073
8,-4.912234066795448,0.007973655656944861,-2.1968178589489726
12,-6.796005529966835,0.0024485624032990045,-3.039266068094065
15,-2.289871850855143,0.08386891931080907,-1.0240618236550718
30,-7.144683019947757,0.0020301449309865025,-3.195199382058334
