dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,0.00828005449086749,0.9937900478294344,0.003702952939796423
5,-2.5755256033522618,0.0616178962877603,-1.1518100653773635
8,-0.4310482374048957,0.6886464536998748,-0.19277063208376286
12,-1.3390170949347917,0.2515937779647669,-0.5988266494616967
15,-0.11720419959895563,0.9123475111161913,-0.052415311510343676
30,-8.24663732216017,0.0011793040921713259,-3.6880083276273945
