dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-1.6317985472527754,0.1780578342217892,-0.7297624954485217
5,-4.896824297971385,0.008062372990850213,-2.1899264008273405
8,-4.797466620435759,0.008664166277651122,-2.1454922966161076
12,-6.279588449203717,0.0032836148746886364,-2.8083173286283993
15,-1.7129726131950231,0.16187627145931915,-0.7660646413399049
30,-5.7428715068153515,0.004555931737594162,-2.5682902150571545
