dimension,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.12559682427346433,0.02127427663575845,,,2.0789893865585327,0.1129654281938628,0.018224254472263345,,,1.98719984292984,0.1444620653633805,0.029066140316194002,,,2.178289294242859,0.12923476209811313,0.12418903113635761,0.035643957806537424,0.024555482681922605,0.01910727040561885,0.0038530108306980408,0.14155922271993285,1.414014264609974
5,0.14420925936103413,0.02532482367499991,,,2.729250431060791,0.1196555410752926,0.022989970843096952,,,2.4748905897140503,0.18180535207427667,0.02812241613997367,,,2.85579776763916,0.16705550955377246,0.11988925714776753,0.02113677322711572,0.028438490021350085,0.02171729449876154,0.00164790329501932,2.231478376533689,4.07863467650251
10,0.15927852042763385,0.025797981422584725,,,3.1404353380203247,0.11926554348394008,0.02389927441844629,,,2.817462205886841,0.18750586024777302,0.03446588950942109,,,3.3224746584892273,0.18999577834052048,0.13066305856873112,0.0691379421764809,0.04569979709584552,0.022341532550128086,0.0007472322564421248,0.8581788509171591,31.259711213399143
15,0.17578523597494095,0.03368592177912447,,,3.140456199645996,0.14326517569459443,0.024549101034501156,,,2.8110480904579163,0.33612807821393353,0.12667807894692865,,,3.5144591331481934,0.4026192707885719,0.11603663521702016,0.01659474430823912,0.14993532986202393,0.022272453564800992,0.0007831471223499924,17.26948184608463,163.01263537066254
30,0.2270650096384177,0.03468387032684095,,,3.5029680728912354,0.18534537882038235,0.022883222175315347,,,2.8894234895706177,0.8193547782473911,0.1097748944191489,,,4.923013806343079,0.6363622875986639,0.12124330531982622,0.02059400903686201,0.14897885046845896,0.022269777449542488,0.0006988606633189886,25.01305022042121,181.3080627791484
