mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.05677593129669721,1.0066562350966555,2601.449889503756,7.065511274337768,0.024483666559184526,0.0015560970856372631,153.3118900188526,0.23104479656370452
6,0.07561072550345509,1.0109067588111602,1779.8653388884238,7.104499917030335,0.05028172830035907,0.002149750951824475,157.27293689488093,0.2542532791117853
7,0.14715089053461083,1.0190024470990904,1104.8145842561344,7.070145387649536,0.08909718248411538,0.004402599829797654,124.95398519916542,0.3123253133851403
8,0.14688674502655824,1.034424544922485,634.1835897522782,7.1274497604370115,0.09458440533137806,0.006532941000681544,118.94730765958893,0.2866716332118842
9,0.20932030001177726,1.0561818429999494,357.0985539862729,7.108838949203491,0.1647539348010232,0.014153340348920481,104.30087027820227,0.3521088839346862
10,0.3880066403132563,1.1086736772125905,150.77699334267746,7.12038432598114,0.24077423630267392,0.02059808163204135,38.723699593572285,0.3100909013663988
11,0.6088258268163107,1.1740822526906114,88.91821455288441,7.107862763404846,0.45314062692821205,0.02905272628977247,18.13520377693885,0.31192243463339075
12,0.6903682736789395,1.2651002724321436,60.5924606303606,7.0813079261779786,0.5862575014490505,0.04324736074594043,8.612492873029373,0.27659767459431184
13,0.6753056640688361,1.3706812215853552,46.45217203830006,7.22774067401886,0.5457305858539795,0.06355350372910844,5.774755716000592,1.3175547024032055
14,1.1054916276797757,1.4735529952595956,38.946864584492964,7.092993006706238,0.8267274860077948,0.059258600325535996,3.1642784012608156,0.3195478872637225
15,1.323569300969537,1.5547169171629012,35.538269965160104,7.076212329864502,0.9197669097224546,0.05800048325020895,2.0803603318176638,0.29203062952996894
16,1.468826638579795,1.5982664895510634,34.07540564595493,7.055081338882446,1.0778421224971049,0.06570889783921573,2.187911577335166,0.29633555119544325
17,1.8410698406880652,1.6211061096104558,33.4155786216299,7.135619020462036,1.1406388120199233,0.059163418354620585,2.0296835756750653,0.3644149424859361
18,1.4159488512028136,1.6439640075236732,32.80959325077273,7.065982866287231,1.2355102755394138,0.05755763453433637,2.273298505899282,0.2708724427691967
19,1.5250416179570943,1.6536891433488035,32.483038416579724,7.170658354759216,1.1345596409475946,0.04338340283461496,1.248686482663563,0.40796535856287774
20,1.6679351036134096,1.6493737871861367,32.62870162042031,7.0723351907730105,1.401042496258543,0.05593894888127204,1.7949735973315701,0.28214390194891475
