mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.0720283524430973,1.0090415254096754,1926.5721133228692,4.6707809543609615,0.043203713588115575,0.0023742403358772823,147.57612756351003,0.14233212659298497
6,0.08796292650834735,1.0205942731307915,909.6679027836483,4.689514651298523,0.055355503707821434,0.006390132334140328,162.26585501811988,0.14943240884321507
7,0.17179116138167835,1.0493398024684861,348.158355797198,4.645928959846497,0.12818378658333068,0.01228951972278228,95.17852051837991,0.12979828617420092
8,0.29965255026656634,1.122644667299225,119.64132854941934,4.668533797264099,0.21782343782167757,0.025220647299696492,25.902972965435332,0.1445349221818307
9,0.5348576096176096,1.2598413359186016,59.40615379720634,4.652125163078308,0.3725989565434316,0.049145997077522485,8.904953624848496,0.1256846723982083
10,0.6620984805243181,1.4308439171594456,40.85822797485142,4.664707880020142,0.47458692086858073,0.06103164046461513,3.999616911446174,0.12284332037309374
11,0.8429988520323337,1.5558852279139381,35.01585324330288,4.657034459114075,0.6027255375343475,0.053049492332568914,1.8715875236630946,0.13437964277432934
12,1.0223405113523294,1.6155182546590956,33.24253075307925,4.67897358417511,0.8491987347367882,0.05099871099264467,1.506849512234092,0.14116943322539252
13,1.1875082856972257,1.6306102361263248,32.89598876045679,4.656163544654846,0.9365225662334115,0.052251236325030447,1.5222345575497795,0.14012325296201913
14,1.3455730284502083,1.6318639020783525,32.86904837386356,4.680342488288879,1.0075297508508394,0.052797702302476095,1.5493026068639641,0.13034251353078172
15,1.4200388803428607,1.633841303688535,32.83880182649898,4.666921401023865,1.078319942811983,0.053313669957821816,1.5676271937844763,0.13523567054073476
16,1.5313395020282785,1.6343860388104139,32.803287891576716,4.675342230796814,1.1433088903647879,0.05367966551755143,1.5561911492536216,0.1371982477196279
17,1.6536591901333355,1.6328880809073953,32.86578242304299,4.6789564037322995,1.1980143109391228,0.053068347059381515,1.557641416616717,0.11151370086269898
18,1.7561790482489714,1.6323848639625,32.87115609626899,4.65677875995636,1.2791477419028023,0.053473563469696915,1.5651352909785794,0.125789971360077
19,1.8193827926434318,1.6333572727122077,32.83685700828774,4.687928085327148,1.3623313458734274,0.05367356398371878,1.5750784693833044,0.13789940006943113
20,1.8639171343371044,1.6352458897900086,32.79590607377844,4.695562076568604,1.4067833000997176,0.052752463904723004,1.5450592644389847,0.15461908541378833
