correlation,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0.0,1.6673151438454452,0.19401059141073151,,,1.2677950859069824,0.6785346684707256,0.08572383472766514,,,1.2630747556686401,2.278133004957983,0.2897340121947072,,,1.269704282283783,1.5883699369993711,0.07407373039229491,0.033860192938616265,0.20202523361194047,0.019719910985309976,0.004673495634748947,44.72201943303397,39.00834340597895
0.3,1.839771865328838,0.2339752592681672,,,1.2713391780853271,0.6415341147962068,0.09041540124106527,,,1.2681012153625488,2.9821063058267407,0.4003987296954403,,,1.2758721709251404,1.7678636225030553,0.07394467217811121,0.03158613059106516,0.2373706850426119,0.019289192529942326,0.004005301067342636,53.628567938742925,54.44821471494484
0.5,3.0905039969245625,0.4000446344906574,,,1.271411418914795,2.7717746264875416,0.3423481779032054,,,1.267141878604889,3.301820224923037,0.41384441015436035,,,1.2771999835968018,2.8114684838122064,0.08551695960006711,0.035746068854680464,0.3608732901545498,0.02126036182233936,0.004784353180278398,76.25877786153295,70.98408406221562
0.9,3.126289156915327,0.4665295100024425,,,1.2730560302734375,3.0306042588407887,0.455044082410263,,,1.2702493071556091,3.4132949505675594,0.4853097531251603,,,1.2759977579116821,3.18125826611979,0.08426159054685141,0.03620739023741524,0.4700323284153308,0.02128090500802365,0.007160820614072184,85.5349323788774,62.66759741550252
0.99,3.230205311744257,0.5029108269371965,,,1.2745578289031982,3.0294129356974566,0.48016698445891026,,,1.2722386121749878,3.380623902228857,0.5232258837232073,,,1.2784485816955566,3.2191530983067684,0.08156571651051098,0.04771819642993452,0.5067374653122123,0.020084911653181513,0.0062719808982089715,65.75243023703197,77.59152356442914
