means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",DEMetro,6.357996502049415,1.0159941456209782,204.50283260363346,12
"(5, -5)",DEMetro,4.965463931991114,1.064143013689969,51.8565078117808,10
