means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",HMC,0.33826865445423815,1.7395616475876543,6.249417569674699,12
"(5, -5)",HMC,0.10467072207006009,1.731743865350799,6.2965638219552025,10
