dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-1.1089214265426088,0.28615060284889726,-0.2863222811501397
3,-28.23497180505981,9.624576448341218e-14,-7.290238372108841
5,-57.13246013849926,5.4383170704916644e-18,-14.751537776284449
8,-24.298302136751452,7.571155242612321e-13,-6.273794634450297
15,-67.25546474136435,5.585085796300889e-19,-17.365286325649617
30,-31.288481442156783,2.334368926656807e-14,-8.078651170239535
