dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-0.42393402930765356,0.6780554150134978,-0.10945929569327661
3,0.24514729580692443,0.8098993271063566,0.06329675960186677
5,-2.6547149951587,0.018854717524834162,-0.6854444643451165
8,-1.6683326198295574,0.11745144330227651,-0.43076163016896435
15,-22.591766881822114,2.0492225363197545e-12,-5.8331691263131535
30,-52.09321196425688,1.9697983359942312e-17,-13.450409492534657
