dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-1.7551015158458974,0.10108977559855581,-0.4531652627849702
3,-2.290626574307382,0.038019698710338244,-0.5914372383115091
5,-3.248846130203019,0.0058260613064036165,-0.8388484637777803
8,-3.8154663653479206,0.0018921472830606318,-0.9851491794004693
15,-5.7919712109188115,4.668278156979179e-05,-1.4954805361067576
30,-16.08583778111436,2.0119063213632245e-10,-4.153345455736665
